Timestamp,PacketID,RSSI_dBm,Corrente_A,Comando_Pct,TensaoTotal_V,Celulas_N,C1,C2,C3,C4,C5,C6,Corrente_Med_A,Corrente_Min_A,LoopMs,PwmIdleMs
2026-06-01T22_42_36,14006,-45,22.51,99,14.85,4,3.618,3.792,3.766,3.675,0.000,0.000,18.47,12.47,19,7
2026-06-01T22_42_37,14007,-45,22.51,99,14.90,4,3.620,3.787,3.775,3.721,0.000,0.000,18.20,12.59,19,17
2026-06-01T22_42_37,14008,-43,22.76,99,14.91,4,3.626,3.785,3.794,3.701,0.000,0.000,18.00,12.59,19,6
2026-06-01T22_42_37,14009,-43,22.51,99,14.94,4,3.629,3.787,3.777,3.745,0.000,0.000,17.83,12.34,19,16
2026-06-01T22_42_37,14010,-44,22.64,100,14.91,4,3.636,3.776,3.788,3.713,0.000,0.000,17.63,12.09,19,6
2026-06-01T22_42_37,14011,-44,22.39,99,14.95,4,3.635,3.785,3.782,3.752,0.000,0.000,17.25,11.71,19,16
2026-06-01T22_42_37,14012,-43,22.51,99,14.95,4,3.643,3.787,3.792,3.726,0.000,0.000,17.48,11.59,19,6
2026-06-01T22_42_37,14013,-43,22.64,99,14.95,4,3.642,3.792,3.798,3.721,0.000,0.000,17.29,11.46,19,16
2026-06-01T22_42_37,14014,-45,21.13,100,14.97,4,3.644,3.799,3.784,3.746,0.000,0.000,17.07,11.71,19,6
2026-06-01T22_42_37,14015,-45,21.38,99,14.97,4,3.648,3.797,3.793,3.728,0.000,0.000,17.01,11.46,19,16
2026-06-01T22_42_37,14016,-44,66.21,99,14.96,4,3.639,3.796,3.810,3.718,0.000,0.000,17.57,11.71,19,5
2026-06-01T22_42_37,14017,-44,20.38,99,14.98,4,3.644,3.812,3.784,3.740,0.000,0.000,16.65,10.08,19,15
2026-06-01T22_42_37,14018,-44,23.77,99,14.97,4,3.656,3.796,3.787,3.731,0.000,0.000,16.86,11.21,19,5
2026-06-01T22_42_37,14019,-44,21.38,99,14.97,4,3.655,3.793,3.790,3.732,0.000,0.000,16.63,11.71,19,15
2026-06-01T22_42_37,14020,-42,20.75,99,14.97,4,3.662,3.803,3.768,3.736,0.000,0.000,16.43,10.84,19,5
2026-06-01T22_42_37,14021,-42,20.25,99,14.98,4,3.661,3.806,3.756,3.756,0.000,0.000,16.26,11.21,19,15
2026-06-01T22_42_37,14022,-42,20.38,100,14.97,4,3.666,3.790,3.783,3.734,0.000,0.000,16.21,11.59,19,5
2026-06-01T22_42_37,14023,-41,20.25,99,14.97,4,3.666,3.788,3.797,3.720,0.000,0.000,16.44,11.09,19,15
2026-06-01T22_42_37,14024,-41,20.75,99,15.00,4,3.664,3.795,3.782,3.758,0.000,0.000,16.19,10.83,19,4
2026-06-01T22_42_37,14025,-39,20.38,99,15.00,4,3.658,3.804,3.788,3.744,0.000,0.000,16.11,11.46,19,14
2026-06-01T22_42_37,14026,-39,20.88,100,15.00,4,3.652,3.798,3.809,3.741,0.000,0.000,16.26,11.34,19,4
2026-06-01T22_42_38,14027,-45,20.25,99,14.98,4,3.657,3.806,3.794,3.722,0.000,0.000,16.09,10.96,19,14
2026-06-01T22_42_38,14028,-45,21.01,99,14.99,4,3.661,3.808,3.798,3.727,0.000,0.000,16.08,10.83,19,4
2026-06-01T22_42_38,14029,-45,20.50,99,14.99,4,3.662,3.800,3.799,3.728,0.000,0.000,16.14,11.21,19,14
2026-06-01T22_42_38,14030,-45,20.13,96,14.99,4,3.662,3.804,3.788,3.737,0.000,0.000,15.97,10.58,19,4
2026-06-01T22_42_38,14031,-45,20.00,99,15.00,4,3.662,3.801,3.777,3.762,0.000,0.000,15.85,10.71,19,14
2026-06-01T22_42_38,14032,-45,20.75,99,15.01,4,3.658,3.804,3.776,3.767,0.000,0.000,15.76,10.58,19,4
